,track_name,artists,artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%
1455,Labyrinth,Taylor Swift,1,2022,10,21,1597,0,187339835,6,3,15,0,1,110,-1,Major,48,15,31,80,22,12,4
1456,Spin Bout U,Drake,2,2022,11,4,1652,2,198365537,26,52,10,0,18,130,7,Major,77,20,70,1,0,16,5
1457,Spin Bout U,21 Savage,2,2022,11,4,1652,2,198365537,26,52,10,0,18,130,7,Major,77,20,70,1,0,16,5
1458,Sweet Nothing,Taylor Swift,1,2022,10,21,1747,0,186104310,9,6,13,0,2,177,-1,Major,34,39,16,97,0,12,5
1459,"Would've, Could've, Should've",Taylor Swift,1,2022,10,21,1715,0,177503916,4,5,8,0,1,158,7,Major,48,55,84,43,0,15,12
1460,Con La Brisa,Ludwig Goransson,2,2022,11,4,486,0,71095708,8,1,7,0,0,114,2,Minor,62,25,44,51,33,14,3
1461,Con La Brisa,Foudeqush,2,2022,11,4,486,0,71095708,8,1,7,0,0,114,2,Minor,62,25,44,51,33,14,3
1462,Privileged Rappers,Drake,2,2022,11,4,1007,0,112436403,6,5,3,0,1,144,5,Major,93,62,61,0,0,12,20
1463,Privileged Rappers,21 Savage,2,2022,11,4,1007,0,112436403,6,5,3,0,1,144,5,Major,93,62,61,0,0,12,20
1464,The Astronaut,Jin,1,2022,10,28,481,9,203436468,10,100,15,1,36,125,5,Major,54,22,76,0,0,14,3
1465,BackOutsideBoyz,Drake,1,2022,11,4,1045,0,93367537,8,5,2,0,1,142,5,Minor,85,40,43,4,0,39,32
1466,Broke Boys,Drake,2,2022,11,4,1060,0,106249219,3,8,5,0,2,120,2,Major,64,11,53,1,0,25,27
1467,Broke Boys,21 Savage,2,2022,11,4,1060,0,106249219,3,8,5,0,2,120,2,Major,64,11,53,1,0,25,27
1468,The Great War,Taylor Swift,1,2022,10,21,1274,0,181382590,1,6,11,0,2,96,5,Major,57,55,74,22,0,8,4
1469,My Mind & Me,Selena Gomez,1,2022,11,3,953,0,91473363,61,13,37,1,4,144,9,Major,60,24,39,57,0,8,3
1470,Bigger Than The Whole Sky,Taylor Swift,1,2022,10,21,1180,0,121871870,4,0,8,0,0,166,6,Major,42,7,24,83,1,12,6
1471,A Veces (feat. Feid),Feid,2,2022,11,3,573,0,73513683,2,0,7,0,0,92,1,Major,80,81,67,4,0,8,6
1472,A Veces (feat. Feid),Paulo Londra,2,2022,11,3,573,0,73513683,2,0,7,0,0,92,1,Major,80,81,67,4,0,8,6
1473,En La De Ella,Feid,3,2022,10,20,1320,0,133895612,29,26,17,0,8,97,1,Major,82,67,77,8,0,12,5
1474,En La De Ella,Sech,3,2022,10,20,1320,0,133895612,29,26,17,0,8,97,1,Major,82,67,77,8,0,12,5
1475,En La De Ella,Jhayco,3,2022,10,20,1320,0,133895612,29,26,17,0,8,97,1,Major,82,67,77,8,0,12,5
1476,Alone,Burna Boy,1,2022,11,4,782,2,96007391,27,18,32,1,7,90,4,Minor,61,32,67,15,0,11,5
